feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,target
0.7151139529411922,-0.5949533301786929,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.4258005689591644,-0.4385770788451035,-0.389873988103612,-0.3350109039642164,-0.3153039197227021,-0.3168741941578507,-0.2148686987793999,-0.1219382270372685,-0.1237921786187024,-0.1153584019763935,-0.1164503194962569,-0.1236929990593956,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.132786199956865,1.0293078374118696,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.6103390857618705,-0.6043789088293361,-0.5898635473936682,-0.6608982094437771,-0.0506036494873542,-0.0681256619583972,0.0222531289275954,-0.0024749542391905,-0.2514629107566501,1.975000247538752,0.0115980270022304,-0.0091339173071323,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.6723590245283559,1.1375919152512404,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,0.2642604038025231,0.2530840290761946,-0.1987635494433121,-0.2021992232167869,-0.1874231785759801,-0.1584416555428183,-0.1563345522212672,-0.1629947189296104,-0.2060189275267838,-0.2257581898153484,-0.2316938313448955,-0.209612310373593,1.0,1.0,0.0,0.0,1.0,0.0,0
-0.6723590245283559,0.5961715260543862,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,0.1124878621131805,0.1325572799729358,0.1470457144980266,0.2339768748543047,0.3139570653757215,0.391129647219015,-0.1759434913182417,-0.1586708155708382,-0.1758143017612153,-0.1710489616195997,-0.0722736399542788,-0.1597218302704824,1.0,1.0,0.0,0.0,1.0,0.0,0
1.1005231133494,-0.1618170188212095,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,0.5029274940461409,-0.089122826414691,-0.2968236914226698,-0.2535976090084528,-0.211254449011499,-0.1665387188451198,-0.1551053351435465,-0.179590271820898,-0.2334278438294776,-0.2380248329085657,-0.1804744927455006,-0.1236929990593956,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0984592962880596,-0.1618170188212095,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.5037304557152721,-0.6108931060784828,-0.6128048850858353,-0.6325065714981226,-0.662168473217396,-0.6538975852342701,-0.0047896467822617,-0.06791002506861,-0.1517492732474501,-0.2993580483746517,-0.3085228392439879,-0.2869396905563707,1.0,0.0,1.0,0.0,1.0,0.0,0
-0.9036045207732806,-0.1618170188212095,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.6010883177361017,-0.6023062097046077,-0.350849170116244,-0.3627001649403523,-0.5065972801251819,-0.5276002666002467,-0.2547889867320464,0.5688979895985662,-0.2281653318993604,-0.2642754491280505,-0.2672272474982258,-0.2955316216877905,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.2869498641201481,1.4624441487693527,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,1.112320134730396,-0.7013868678642473,-0.6870285585127902,-0.6843107750943993,-0.6758405307890535,-0.66788188831262,-0.3319369918956653,-0.2454783230021889,-0.2882456764348652,-0.2993580483746517,-0.3085228392439879,-0.2955316216877905,1.0,1.0,0.0,0.0,1.0,0.0,0
-0.6723590245283559,-0.2701010966605804,2.150488119420658,2.0884395812127017,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.3542195156345858,-0.3480692170652932,-0.3021078510169638,-0.2437955481893923,-0.168688006801067,-0.1161344997882931,-0.3319369918956653,-0.1631182590255753,-0.17861001122409,-0.1153584019763935,-0.1420599887959544,-0.2955316216877905,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.0557043678752234,-0.2701010966605804,2.150488119420658,2.0884395812127017,2.162337705777414,2.29424976180582,2.4804098576267464,2.4663652583521363,0.6880518474101253,0.7748684087340321,0.8657058569165312,1.0062949821599296,1.1243686902414387,1.2123911615368228,-0.0392662591050019,0.0016018689276518,-0.0689743460133148,-0.0478918649636988,-0.0396213115971645,-0.0549575500080376,0.0,0.0,0.0,1.0,0.0,1.0,0
